order_id,user_id,restaurant_id,order_date,amount,payment_mode,order_status,delivery_time_mins
ORD_001294,USR_0231,RES_002,2026-07-15,1019.06,UPI,Delivered,61.0
ORD_001295,USR_0043,RES_015,2026-07-15,793.03,UPI,Delivered,55.0
ORD_001296,USR_0081,RES_038,2026-07-15,1718.79,Debit Card,Delivered,19.0
ORD_001297,USR_0194,RES_035,2026-07-16,314.6,Debit Card,Cancelled,
ORD_001298,USR_0226,RES_003,2026-07-16,578.09,Debit Card,Delivered,41.0
ORD_001299,USR_0142,RES_022,2026-07-16,131.47,Credit Card,Delivered,39.0
ORD_001300,USR_0237,RES_046,2026-07-16,1128.92,COD,Delivered,35.0
ORD_001301,USR_0233,RES_010,2026-07-16,1743.73,Net Banking,Delivered,56.0
ORD_001302,USR_0093,RES_049,2026-07-16,758.4,Credit Card,Delivered,65.0
ORD_001303,USR_0181,RES_042,2026-07-16,1329.94,COD,Delivered,40.0
ORD_001304,USR_0112,RES_001,2026-07-16,674.12,COD,Delivered,40.0
ORD_001305,USR_0240,RES_002,2026-07-16,1663.53,Credit Card,Delivered,32.0
ORD_001306,USR_0027,RES_034,2026-07-17,308.98,Credit Card,Delivered,61.0
ORD_001307,USR_0233,RES_035,2026-07-17,344.3,Net Banking,Cancelled,
ORD_001308,USR_0234,RES_038,2026-07-17,1051.52,Credit Card,Delivered,39.0
ORD_001309,USR_0216,RES_004,2026-07-17,650.63,UPI,Cancelled,
ORD_001310,USR_0220,RES_043,2026-07-17,449.87,COD,Delivered,17.0
ORD_001311,USR_0225,RES_046,2026-07-17,1181.32,UPI,Delivered,23.0
ORD_001312,USR_0147,RES_017,2026-07-18,1594.86,Net Banking,Delivered,31.0
ORD_001313,USR_0238,RES_016,2026-07-18,722.76,UPI,Delivered,52.0
ORD_001314,USR_0175,RES_018,2026-07-18,638.14,Net Banking,Delivered,29.0
ORD_001315,USR_0237,RES_010,2026-07-18,565.21,COD,Delivered,56.0
ORD_001316,USR_0231,RES_024,2026-07-18,518.0,COD,Delivered,24.0
ORD_001317,USR_0219,RES_031,2026-07-18,1289.8,Credit Card,Delivered,41.0
ORD_001318,USR_0222,RES_043,2026-07-18,467.51,Net Banking,Cancelled,
ORD_001319,USR_0240,RES_046,2026-07-18,477.93,Credit Card,Delivered,62.0
ORD_001320,USR_0154,RES_001,2026-07-18,1745.73,Net Banking,Delivered,59.0
ORD_001321,USR_0193,RES_037,2026-07-18,1282.68,COD,Delivered,38.0
ORD_001322,USR_0223,RES_031,2026-07-18,271.94,UPI,Delivered,47.0
ORD_001323,USR_0101,RES_014,2026-07-18,788.16,Net Banking,Cancelled,
ORD_001324,USR_0238,RES_006,2026-07-18,815.59,Debit Card,Delivered,36.0
ORD_001325,USR_0206,RES_025,2026-07-18,1463.43,COD,Delivered,18.0
ORD_001326,USR_0203,RES_024,2026-07-19,1523.39,UPI,Delivered,19.0
ORD_001327,USR_0178,RES_015,2026-07-19,1482.6,COD,Delivered,20.0
ORD_001328,USR_0234,RES_015,2026-07-19,137.99,COD,Delivered,57.0
ORD_001329,USR_0198,RES_007,2026-07-19,1112.14,Credit Card,Delivered,21.0
ORD_001330,USR_0214,RES_007,2026-07-19,1103.82,UPI,Delivered,59.0
ORD_001331,USR_0198,RES_010,2026-07-19,1670.83,COD,Delivered,56.0
ORD_001332,USR_0228,RES_006,2026-07-19,220.77,COD,Cancelled,
ORD_001333,USR_0179,RES_005,2026-07-19,299.85,UPI,Delivered,27.0
ORD_001334,USR_0222,RES_003,2026-07-19,944.89,Credit Card,Delivered,51.0
ORD_001335,USR_0201,RES_016,2026-07-19,1224.77,Credit Card,Delivered,37.0
ORD_001336,USR_0126,RES_037,2026-07-19,1000.29,UPI,Delivered,20.0
ORD_001337,USR_0094,RES_032,2026-07-19,1245.84,UPI,Delivered,17.0
ORD_001338,USR_0154,RES_042,2026-07-19,1223.69,Debit Card,Delivered,23.0
ORD_001339,USR_0232,RES_046,2026-07-19,384.79,Debit Card,Delivered,58.0
ORD_001340,USR_0165,RES_043,2026-07-19,509.6,COD,Delivered,18.0
ORD_001341,USR_0219,RES_031,2026-07-19,915.31,UPI,Cancelled,
ORD_001342,USR_0237,RES_023,2026-07-20,1748.09,Net Banking,Delivered,41.0
ORD_001343,USR_0227,RES_004,2026-07-20,1299.04,COD,Delivered,20.0
ORD_001344,USR_0204,RES_039,2026-07-20,1187.64,Credit Card,Delivered,59.0
ORD_001345,USR_0044,RES_016,2026-07-20,371.24,Credit Card,Delivered,15.0
ORD_001346,USR_0241,RES_040,2026-07-20,940.3,COD,Delivered,59.0
ORD_001347,USR_0236,RES_026,2026-07-20,440.55,Credit Card,Delivered,16.0
ORD_001348,USR_0239,RES_007,2026-07-20,1219.99,UPI,Delivered,15.0
ORD_001349,USR_0228,RES_012,2026-07-20,1719.09,Debit Card,Delivered,48.0
ORD_001350,USR_0176,RES_033,2026-07-20,607.96,UPI,Delivered,33.0
ORD_001351,USR_0130,RES_022,2026-07-20,1492.98,UPI,Delivered,15.0
ORD_001352,USR_0225,RES_009,2026-07-20,838.29,UPI,Delivered,64.0
ORD_001353,USR_0153,RES_042,2026-07-21,348.33,Debit Card,Cancelled,
ORD_001354,USR_0215,RES_010,2026-07-21,713.25,Net Banking,Delivered,40.0
ORD_001355,USR_0154,RES_049,2026-07-21,409.31,UPI,Delivered,34.0
ORD_001356,USR_0229,RES_007,2026-07-21,1087.87,COD,Delivered,51.0
ORD_001357,USR_0210,RES_011,2026-07-21,687.76,Net Banking,Delivered,54.0
ORD_001358,USR_0079,RES_008,2026-07-21,1277.74,COD,Cancelled,
ORD_001359,USR_0024,RES_015,2026-07-21,1120.51,Net Banking,Delivered,24.0
ORD_001360,USR_0078,RES_016,2026-07-21,1086.4,Debit Card,Delivered,43.0
ORD_001361,USR_0173,RES_015,2026-07-21,605.87,COD,Delivered,17.0
ORD_001362,USR_0159,RES_027,2026-07-21,1728.33,COD,Delivered,32.0
ORD_001363,USR_0236,RES_017,2026-07-21,128.89,Credit Card,Delivered,20.0
ORD_001364,USR_0025,RES_033,2026-07-21,1765.43,COD,Delivered,27.0
ORD_001365,USR_0056,RES_002,2026-07-21,1607.63,Credit Card,Delivered,38.0
ORD_001366,USR_0241,RES_018,2026-07-21,1100.41,UPI,Delivered,54.0
ORD_001367,USR_0151,RES_013,2026-07-22,1771.63,Net Banking,Cancelled,
ORD_001368,USR_0184,RES_043,2026-07-22,428.03,Debit Card,Delivered,57.0
ORD_001369,USR_0243,RES_005,2026-07-22,856.6,UPI,Delivered,33.0
ORD_001370,USR_0233,RES_014,2026-07-22,511.42,UPI,Cancelled,
ORD_001371,USR_0144,RES_011,2026-07-22,737.8,UPI,Delivered,34.0
ORD_001372,USR_0193,RES_021,2026-07-22,807.44,Net Banking,Delivered,51.0
ORD_001373,USR_0241,RES_008,2026-07-22,148.1,Debit Card,Delivered,61.0
ORD_001374,USR_0242,RES_037,2026-07-23,162.76,Debit Card,Delivered,46.0
ORD_001375,USR_0075,RES_013,2026-07-23,928.47,Credit Card,Delivered,34.0
ORD_001376,USR_0135,RES_035,2026-07-23,950.12,COD,Delivered,63.0
ORD_001377,USR_0245,RES_037,2026-07-23,368.44,Debit Card,Delivered,53.0
ORD_001378,USR_0195,RES_031,2026-07-23,283.69,Credit Card,Delivered,57.0
ORD_001379,USR_0244,RES_036,2026-07-23,1379.56,Credit Card,Delivered,28.0
ORD_001380,USR_0161,RES_021,2026-07-23,472.45,Credit Card,Delivered,62.0
ORD_001381,USR_0244,RES_035,2026-07-23,1450.3,Debit Card,Delivered,46.0
ORD_001382,USR_0242,RES_004,2026-07-23,1456.69,Debit Card,Delivered,56.0
ORD_001383,USR_0174,RES_013,2026-07-23,647.58,COD,Delivered,22.0
ORD_001384,USR_0055,RES_044,2026-07-23,958.14,Net Banking,Delivered,50.0
ORD_001385,USR_0081,RES_027,2026-07-23,557.29,Net Banking,Delivered,47.0
ORD_001386,USR_0233,RES_019,2026-07-23,1199.8,Net Banking,Delivered,42.0
ORD_001387,USR_0245,RES_039,2026-07-23,695.69,COD,Delivered,44.0
ORD_001388,USR_0235,RES_011,2026-07-23,1625.16,Net Banking,Cancelled,
ORD_001389,USR_0222,RES_030,2026-07-23,1378.47,COD,Delivered,61.0
ORD_001390,USR_0239,RES_035,2026-07-24,896.8,Debit Card,Cancelled,
ORD_001391,USR_0246,RES_044,2026-07-24,1443.77,Debit Card,Delivered,26.0
ORD_001392,USR_0097,RES_022,2026-07-24,288.33,Net Banking,Delivered,36.0
ORD_001393,USR_0243,RES_037,2026-07-24,1264.3,COD,Delivered,51.0
ORD_001394,USR_0224,RES_022,2026-07-24,1269.84,COD,Delivered,32.0
ORD_001395,USR_0245,RES_048,2026-07-24,1474.83,Credit Card,Delivered,36.0
ORD_001396,USR_0030,RES_042,2026-07-24,309.58,UPI,Delivered,35.0
ORD_001397,USR_0246,RES_036,2026-07-24,1656.21,Credit Card,Delivered,41.0
ORD_001398,USR_0216,RES_037,2026-07-24,1792.39,Net Banking,Delivered,36.0
ORD_001399,USR_0132,RES_002,2026-07-25,704.52,Net Banking,Delivered,42.0
ORD_001400,USR_0224,RES_022,2026-07-25,646.54,UPI,Delivered,18.0
ORD_001401,USR_0242,RES_039,2026-07-25,281.47,COD,Delivered,38.0
ORD_001402,USR_0089,RES_006,2026-07-25,1277.55,Net Banking,Delivered,46.0
ORD_001403,USR_0240,RES_019,2026-07-25,252.91,Credit Card,Delivered,36.0
ORD_001404,USR_0238,RES_012,2026-07-25,213.64,Debit Card,Cancelled,
ORD_001405,USR_0161,RES_043,2026-07-25,1271.63,Debit Card,Cancelled,
ORD_001406,USR_0233,RES_023,2026-07-26,1070.03,Credit Card,Delivered,57.0
ORD_001407,USR_0236,RES_022,2026-07-26,396.62,Credit Card,Delivered,35.0
ORD_001408,USR_0227,RES_035,2026-07-26,1477.95,UPI,Delivered,48.0
ORD_001409,USR_0052,RES_019,2026-07-26,610.71,Credit Card,Delivered,32.0
ORD_001410,USR_0244,RES_002,2026-07-26,1330.03,Net Banking,Delivered,45.0
ORD_001411,USR_0246,RES_011,2026-07-26,554.54,Credit Card,Delivered,50.0
ORD_001412,USR_0245,RES_004,2026-07-26,702.56,Net Banking,Delivered,59.0
ORD_001413,USR_0203,RES_043,2026-07-26,1511.53,COD,Cancelled,
ORD_001414,USR_0217,RES_017,2026-07-26,584.77,Net Banking,Delivered,35.0
ORD_001415,USR_0060,RES_014,2026-07-26,1171.67,COD,Delivered,42.0
ORD_001416,USR_0235,RES_015,2026-07-26,895.06,Debit Card,Delivered,42.0
ORD_001417,USR_0054,RES_043,2026-07-26,1543.25,Credit Card,Delivered,42.0
ORD_001418,USR_0219,RES_009,2026-07-26,1151.46,Debit Card,Delivered,48.0
ORD_001419,USR_0023,RES_039,2026-07-26,1034.06,COD,Cancelled,
ORD_001420,USR_0244,RES_002,2026-07-26,215.56,Credit Card,Delivered,53.0
ORD_001421,USR_0236,RES_022,2026-07-26,135.36,Net Banking,Delivered,47.0
ORD_001422,USR_0244,RES_012,2026-07-26,1672.71,Net Banking,Delivered,47.0
ORD_001423,USR_0168,RES_037,2026-07-27,1638.38,UPI,Delivered,25.0
ORD_001424,USR_0241,RES_032,2026-07-27,606.27,UPI,Delivered,22.0
ORD_001425,USR_0247,RES_010,2026-07-27,1707.92,UPI,Delivered,57.0
ORD_001426,USR_0239,RES_023,2026-07-27,1296.02,COD,Cancelled,
ORD_001427,USR_0231,RES_007,2026-07-27,1623.73,Net Banking,Delivered,61.0
ORD_001428,USR_0161,RES_017,2026-07-27,600.67,UPI,Delivered,64.0
ORD_001429,USR_0246,RES_032,2026-07-27,908.74,Credit Card,Delivered,35.0
ORD_001430,USR_0124,RES_048,2026-07-27,1378.25,UPI,Delivered,59.0
ORD_001431,USR_0239,RES_040,2026-07-27,1085.46,COD,Cancelled,
ORD_001432,USR_0139,RES_033,2026-07-27,364.58,COD,Delivered,15.0
ORD_001433,USR_0230,RES_043,2026-07-27,1478.94,UPI,Delivered,54.0
ORD_001434,USR_0241,RES_036,2026-07-27,666.08,Net Banking,Cancelled,
ORD_001435,USR_0227,RES_002,2026-07-28,184.35,Credit Card,Delivered,45.0
ORD_001436,USR_0219,RES_031,2026-07-28,137.26,UPI,Delivered,21.0
ORD_001437,USR_0236,RES_026,2026-07-28,120.48,UPI,Delivered,25.0
ORD_001438,USR_0244,RES_010,2026-07-28,1390.27,UPI,Cancelled,
ORD_001439,USR_0249,RES_006,2026-07-28,719.83,Credit Card,Delivered,25.0
ORD_001440,USR_0237,RES_035,2026-07-28,953.88,Credit Card,Cancelled,
ORD_001441,USR_0248,RES_024,2026-07-28,1414.16,Credit Card,Delivered,57.0
ORD_001442,USR_0249,RES_047,2026-07-28,1158.42,Net Banking,Delivered,16.0
ORD_001443,USR_0237,RES_016,2026-07-28,1037.87,UPI,Delivered,42.0
ORD_001444,USR_0246,RES_016,2026-07-28,1080.02,COD,Delivered,18.0
ORD_001445,USR_0248,RES_015,2026-07-28,621.3,UPI,Delivered,53.0
ORD_001446,USR_0040,RES_030,2026-07-28,151.52,Credit Card,Delivered,46.0
ORD_001447,USR_0241,RES_009,2026-07-28,262.23,Net Banking,Delivered,56.0
ORD_001448,USR_0070,RES_050,2026-07-28,1503.83,Credit Card,Delivered,56.0
ORD_001449,USR_0077,RES_042,2026-07-28,1619.69,Net Banking,Delivered,35.0
ORD_001450,USR_0206,RES_004,2026-07-28,652.63,COD,Delivered,37.0
ORD_001451,USR_0249,RES_011,2026-07-28,619.67,Net Banking,Delivered,25.0
ORD_001452,USR_0242,RES_001,2026-07-29,323.68,COD,Delivered,58.0
ORD_001453,USR_0249,RES_006,2026-07-29,1293.05,Debit Card,Delivered,44.0
ORD_001454,USR_0248,RES_006,2026-07-29,224.85,UPI,Delivered,50.0
ORD_001455,USR_0238,RES_042,2026-07-29,380.31,UPI,Delivered,33.0
ORD_001456,USR_0177,RES_045,2026-07-29,964.88,Credit Card,Delivered,41.0
ORD_001457,USR_0185,RES_038,2026-07-29,1285.09,Net Banking,Delivered,65.0
ORD_001458,USR_0250,RES_018,2026-07-29,1364.32,Credit Card,Delivered,41.0
ORD_001459,USR_0170,RES_022,2026-07-29,400.59,Debit Card,Delivered,17.0
ORD_001460,USR_0180,RES_018,2026-07-29,1645.95,Debit Card,Delivered,32.0
ORD_001461,USR_0249,RES_020,2026-07-29,1656.32,COD,Cancelled,
ORD_001462,USR_0250,RES_039,2026-07-29,622.05,UPI,Delivered,26.0
ORD_001463,USR_0231,RES_046,2026-07-29,1724.55,UPI,Delivered,32.0
ORD_001464,USR_0240,RES_035,2026-07-29,298.31,Debit Card,Cancelled,
ORD_001465,USR_0246,RES_028,2026-07-29,1500.32,Debit Card,Cancelled,
ORD_001466,USR_0154,RES_011,2026-07-30,1229.6,Net Banking,Delivered,19.0
ORD_001467,USR_0240,RES_014,2026-07-30,769.07,COD,Delivered,43.0
ORD_001468,USR_0244,RES_002,2026-07-30,239.07,Net Banking,Delivered,28.0
ORD_001469,USR_0006,RES_023,2026-07-30,380.44,Debit Card,Cancelled,
ORD_001470,USR_0120,RES_003,2026-07-30,415.17,COD,Delivered,39.0
ORD_001471,USR_0094,RES_025,2026-07-30,1672.54,COD,Cancelled,
ORD_001472,USR_0207,RES_036,2026-07-30,1544.85,Debit Card,Delivered,20.0
ORD_001473,USR_0189,RES_018,2026-07-30,1623.25,Credit Card,Delivered,17.0
ORD_001474,USR_0243,RES_009,2026-07-30,867.34,COD,Cancelled,
ORD_001475,USR_0176,RES_008,2026-07-30,831.32,UPI,Delivered,38.0
ORD_001476,USR_0244,RES_046,2026-07-30,1472.54,Debit Card,Cancelled,
ORD_001477,USR_0245,RES_002,2026-07-30,498.19,Debit Card,Delivered,28.0
ORD_001478,USR_0054,RES_007,2026-07-30,317.09,Net Banking,Delivered,63.0
ORD_001479,USR_0249,RES_041,2026-07-30,1137.26,Net Banking,Delivered,26.0
ORD_001480,USR_0249,RES_041,2026-07-30,806.86,Credit Card,Delivered,21.0
ORD_001481,USR_0219,RES_031,2026-07-30,803.99,COD,Delivered,21.0
ORD_001482,USR_0239,RES_021,2026-07-31,737.72,UPI,Delivered,31.0
ORD_001483,USR_0246,RES_020,2026-07-31,963.64,Credit Card,Delivered,57.0
ORD_001484,USR_0249,RES_036,2026-07-31,729.6,UPI,Delivered,58.0
ORD_001485,USR_0250,RES_007,2026-07-31,191.7,Net Banking,Delivered,20.0
ORD_001486,USR_0248,RES_035,2026-07-31,1037.32,Net Banking,Delivered,21.0
ORD_001487,USR_0230,RES_021,2026-07-31,1625.28,Credit Card,Delivered,59.0
ORD_001488,USR_0243,RES_040,2026-07-31,846.8,UPI,Delivered,18.0
ORD_001489,USR_0216,RES_037,2026-07-31,314.86,COD,Delivered,54.0
ORD_001490,USR_0232,RES_003,2026-07-31,168.96,Debit Card,Delivered,65.0
ORD_001491,USR_0249,RES_006,2026-07-31,1770.41,COD,Delivered,20.0
ORD_001492,USR_0238,RES_049,2026-07-31,493.64,COD,Cancelled,
ORD_001493,USR_0217,RES_023,2026-07-31,959.76,Debit Card,Delivered,42.0
ORD_001494,USR_0229,RES_039,2026-07-31,1123.83,Net Banking,Delivered,56.0
ORD_001495,USR_0245,RES_001,2026-07-31,203.41,Credit Card,Delivered,51.0
ORD_001496,USR_0210,RES_034,2026-07-31,266.68,Credit Card,Delivered,40.0
ORD_001497,USR_0184,RES_031,2026-07-31,1638.68,Debit Card,Delivered,27.0
ORD_001498,USR_0250,RES_039,2026-07-31,472.32,Debit Card,Delivered,60.0
ORD_001499,USR_0240,RES_007,2026-07-31,1203.24,UPI,Delivered,16.0
ORD_001500,USR_0236,RES_031,2026-07-31,899.12,Net Banking,Delivered,23.0
